ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller
ID4xdjc,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-43m2-pokojepiwnicadobra-lokalizacja-ID4xdjc.html,Mieszkanie 43m²⭐2 pokoje⭐Piwnica⭐Dobra lokalizacja,615 000 zł,"Warszawa, Żoliborz - Odświeżono Dzisiaj o 12:31",43 m² - 14302.33 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
IDAoeZf,https://www.olx.pl/d/oferta/apartament-125-27m2-ogrodek-250m2-warszawa-wilanow-CID3-IDAoeZf.html,"Apartament 125,27m2 + ogródek 250m2  WARSZAWA, WILANÓW",1 650 000 zł,"Warszawa, Wilanów - Odświeżono Dzisiaj o 11:14","148,27 m² - 11128.35 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xbY2,https://www.olx.plhttps://www.otodom.pl/pl/oferta/rembertowmieszkanie-25-62m21-pokojod-dewelopera-ID4xbY2.html,"Rembertów>Mieszkanie 25,62m2>1 pokój>od Dewelopera",394 000 zł,"Warszawa, Rembertów - Odświeżono Dzisiaj o 09:41","25,62 m² - 15378.61 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID16r4Fb,https://www.olx.pl/d/oferta/mieszkanie-z-garazem-na-goclawiu-bez-posrednikow-CID3-ID16r4Fb.html,Mieszkanie z garażem na Gocławiu. Bez pośredników.,892 000 zł,"Warszawa, Praga-Południe - Odświeżono Dzisiaj o 12:36",51 m² - 17490.2 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xazg,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-na-zielonej-ochocie-ID4xazg.html,2 pokoje na zielonej Ochocie,479 000 zł,"Warszawa, Ochota - 11 lipca 2025","35,50 m² - 13492.96 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4wsWi,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-2-pokojowe-mieszkanie-w-cichej-okolicy-ID4wsWi.html,--> Okazja 2 Pokojowe Mieszkanie w Cichej Okolicy,479 000 zł,"Warszawa, Targówek - 24 czerwca 2025","37,50 m² - 12773.33 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xcov,https://www.olx.plhttps://www.otodom.pl/pl/oferta/pelna-slonca-kawalerka-metro-brodno-idealna-pod-inwestycje-ID4xcov.html,Pełna słońca kawalerka - Metro Bródno - idealna pod inwestycje..,385 000 zł,"Warszawa, Praga-Północ - 09 lipca 2025","27,50 m² - 14000 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4vJiS,https://www.olx.plhttps://www.otodom.pl/pl/oferta/oaza-spokoju-w-sercu-wilanowa-ID4vJiS.html,Oaza spokoju w sercu Wilanowa!,870 000 zł,"Warszawa, Wilanów - Odświeżono Dzisiaj o 14:52",50 m² - 17400 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4x9A5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/srodmiescie-ul-poznanska-2-pok-49-28-m-pietro-3-winda-ID4x9A5.html,"Śródmieście ul. Poznańska, 2 pok. 49,28 m, pietro 3, winda",1 590 000 zł,"Warszawa, Śródmieście - Odświeżono dnia 08 lipca 2025","49,28 m² - 32264.61 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4uTlm,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-76m2-z-ogrodem-156m2-ID4uTlm.html,Mieszkanie 76m2 z ogrodem 156m2,999 000 zł,"Warszawa, Wawer - Odświeżono dnia 11 lipca 2025","76,44 m² - 13069.07 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4vCPS,https://www.olx.plhttps://www.otodom.pl/pl/oferta/garaz-gratis-4-pokoje-70-m-winda-gotowe-do-wprowadzenia-ID4vCPS.html,✅ Garaż GRATIS! 4 pokoje | 70 m² | Winda | Gotowe do wprowadzenia,917 000 zł,"Warszawa, Białołęka - 30 maja 2025",70 m² - 13100 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4x6Ue,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-widok-na-zielen-narozne-balkon-ID4x6Ue.html,3 pokoje | Widok na Zieleń | Narożne | Balkon,730 000 zł,"Warszawa, Ursus - 09 lipca 2025",51 m² - 14313.73 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xcrm,https://www.olx.plhttps://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-blisko-metra-ID4xcrm.html,⭐️Czteropokojowe mieszkanie blisko metra⭐️,649 000 zł,"Warszawa, Targówek - 09 lipca 2025","54,70 m² - 11864.72 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xaMR,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przytulne-40-m-2-2-pokojowe-z-ogrodkiem-na-sprzedaz-ID4xaMR.html,Przytulne (40 m 2 ) 2-pokojowe  z ogródkiem na sprzedaż !,570 000 zł,"Warszawa, Wawer - 08 lipca 2025",40 m² - 14250 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID16n8Yd,https://www.olx.pl/d/oferta/3-pokoje-62-m2-widok-na-zielone-powisle-10-minut-spacerem-od-centrum-CID3-ID16n8Yd.html,"3 pokoje 62 m2 widok na zielone Powiśle, 10 minut spacerem od centrum",1 999 000 złdo negocjacji,"Warszawa, Śródmieście - Odświeżono Dzisiaj o 12:05",62 m² - 32241.94 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4uFGK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-wysoki-standard-44-41-m2-ID4uFGK.html,gotowe do zamieszkania wysoki standard 44.41 m2,950 000 zł,"Warszawa, Praga-Północ - Odświeżono Dzisiaj o 15:45","44,41 m² - 21391.58 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xbLW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-chomiczowka-ul-pabla-nerudy-10-ID4xbLW.html,"3 Pokoje - Chomiczówka, ul. Pabla Nerudy 10",670 000 zł,"Warszawa, Bielany - 08 lipca 2025","58,79 m² - 11396.5 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4x4B0,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-z-potencjalem-swietny-uklad-metro-ID4x4B0.html,"3 pokoje z potencjałem, Świetny układ, Metro",600 000 zł,"Warszawa, Wola - 07 lipca 2025",51 m² - 11764.71 zł/m²,warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4x8O7,https://www.olx.plhttps://www.otodom.pl/pl/oferta/najlepsze-mieszkanie-na-osiedlu-aura-garden-ID4x8O7.html,!!  NAJLEPSZE mieszkanie na osiedlu AURA GARDEN  !!,699 000 zł,"Warszawa, Białołęka - 04 lipca 2025","54,50 m² - 12825.69 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4x0Bp,https://www.olx.plhttps://www.otodom.pl/pl/oferta/osobna-kuchnia-balkon-przyjazna-okolica-ID4x0Bp.html,Osobna kuchnia | Balkon | Przyjazna okolica,600 000 zł,"Warszawa, Białołęka - 26 czerwca 2025","54,30 m² - 11049.72 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4xa20,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bez-prowizji-okazja-gotowe-61m2-warszawa-tarchomin-ID4xa20.html,"Bez Prowizji!Okazja!Gotowe,61m2,Warszawa-Tarchomin",699 000 zł,"Warszawa, Białołęka - 07 lipca 2025","60,87 m² - 11483.49 zł/m²",warszawa,2025-07-14 00:48:02,sprzedaz,,,,,,,,
ID4vWvt,https://www.olx.plhttps://www.otodom.pl/pl/oferta/fort-bema-zielona-okolica-ciche-kameralne-osiedle-balkon-ID4vWvt.html,"Fort Bema ~Zielona okolica~ Ciche, Kameralne Osiedle ~ Balkon",1 149 000 zł,"Warszawa, Bemowo - 19 czerwca 2025","63,20 m² - 18180.38 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID14GAa4,https://www.olx.pl/d/oferta/stegny-3-osobne-pokoje-loggia-ul-capri-blisko-tvn-CID3-ID14GAa4.html,Stegny - 3 osobne pokoje - loggia ul.Capri blisko TVN,699 000 zł,"Warszawa, Mokotów - 08 lipca 2025",54 m² - 12944.44 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4wplr,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-warszawy-muranow-ID4wplr.html,2 pokoje w centrum Warszawy - Muranów,990 000 zł,"Warszawa, Śródmieście - 11 lipca 2025","55,90 m² - 17710.2 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xb1Q,https://www.olx.plhttps://www.otodom.pl/pl/oferta/swiezo-po-remoncie-zielona-okolicacapri-ID4xb1Q.html,✨Świeżo po remoncie ✨ Zielona Okolica✨Capri✨,829 000 zł,"Warszawa, Mokotów - 08 lipca 2025",64 m² - 12953.13 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x6BA,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowoczesne-osiedle-premium-komorka-garaz-ID4x6BA.html,Nowoczesne | Osiedle Premium | Komórka | Garaż,990 000 zł,"Warszawa, Białołęka - 04 lipca 2025","68,50 m² - 14452.55 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vPWF,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-w-kameralnej-kamienicy-stare-wlochy-ID4vPWF.html,"Kawalerka w kameralnej kamienicy, Stare Włochy",372 000 zł,"Warszawa, Włochy - 30 czerwca 2025",31 m² - 12000 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vZ8q,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-klimatyzacja-2-balkony-garaz-metro-m2-ID4vZ8q.html,3 pokoje /klimatyzacja /2 balkony /garaż /metro M2,990 000 zł,"Warszawa, Bemowo - 12 lipca 2025","58,30 m² - 16981.13 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vBpW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/rozkladowe-2-pokoje-z-balkonem-praga-polnoc-ID4vBpW.html,"Rozkładowe 2 pokoje z balkonem, Praga Północ",440 000 zł,"Warszawa, Praga-Północ - Odświeżono dnia 11 lipca 2025",37 m² - 11891.89 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x4cx,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwa-pokoje-wrzeciono-metro-mlociny-ID4x4cx.html,Dwa pokoje Wrzeciono Metro Młociny.,479 000 zł,"Warszawa, Bielany - 08 lipca 2025","38,60 m² - 12409.33 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vYLW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-3-pokoje-51m2-praga-poludnie-ID4vYLW.html,Bezpośrednio sprzedam  3 pokoje 51m2 Praga południe,655 000 zł,"Warszawa, Praga-Południe - 24 czerwca 2025",51 m² - 12843.14 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vX1L,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprawdz-wyjatkowe-2-pokoje-duzy-balkon-ID4vX1L.html,"✅Sprawdź ""> Wyjątkowe, 2 pokoje, duży balkon.✅",549 000 zł,"Warszawa, Białołęka - 03 lipca 2025","39,27 m² - 13980.14 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x0Tk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2023-r-i-2-pokoje-garaz-podziemny-ID4x0Tk.html,2023 r. I 2 pokoje | Garaż podziemny!,579 000 zł,"Warszawa, Ursus - 27 czerwca 2025","37,60 m² - 15398.94 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xfm5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-4-pokoje-ponizej-14-tys-m2-idealne-dla-rodziny-ID4xfm5.html,Słoneczne 4 pokoje poniżej 14 tys/m2 - > Idealne dla Rodziny,1 210 000 zł,"Warszawa, Mokotów - 12 lipca 2025",87 m² - 13908.05 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vWf6,https://www.olx.plhttps://www.otodom.pl/pl/oferta/zobacz-3-pokojowe-mieszkanie-ID4vWf6.html,✅Zobacz 3-pokojowe mieszkanie ✅,710 000 zł,"Warszawa, Białołęka - 04 lipca 2025","64,10 m² - 11076.44 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xaeN,https://www.olx.plhttps://www.otodom.pl/pl/oferta/targowek-metro-m2-balkon-piwnica-zielen-2-pokoje-do-wlasnej-aranzacji-ID4xaeN.html,Targówek Metro M2 balkon piwnica zieleń 2 pokoje do własnej aranżacji,489 000 zł,"Warszawa, Targówek - 07 lipca 2025",39 m² - 12538.46 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xbsI,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-na-woli-64-m2-z-pieknym-widokiem-ID4xbsI.html,Mieszkanie na Woli 64 m2 z pięknym widokiem,937 500 zł,"Warszawa, Wola - 08 lipca 2025","64,02 m² - 14643.86 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x8gl,https://www.olx.plhttps://www.otodom.pl/pl/oferta/unikat-kamienica-z-widokiem-tuz-przy-lazienkach-ID4x8gl.html,"Unikat! Kamienica z widokiem, tuż przy Łazienkach",1 940 000 zł,"Warszawa, Śródmieście - 04 lipca 2025","75,87 m² - 25570.05 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID16wwgU,https://www.olx.pl/d/oferta/2-pokoje-38m2-z-ogrodem-ursus-klimatyzacja-garaz-komorka-CID3-ID16wwgU.html,"2 pokoje 38m2 z ogrodem, Ursus, klimatyzacja, garaż, komórka",745 000 złdo negocjacji,"Warszawa, Ursus - Odświeżono Dzisiaj o 21:50","38,20 m² - 19502.62 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vwPX,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bezposrednio-2-pokojowe-ul-broniewskiego-ID4vwPX.html,"Bezpośrednio, 2 pokojowe, ul. Broniewskiego",469 000 zł,"Warszawa, Bielany - 28 czerwca 2025",35 m² - 13400 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID16kSWF,https://www.olx.pl/d/oferta/bezposrednio-mieszkanie-56-m2-widne-3-oddzielne-pokoje-metro-brodno-CID3-ID16kSWF.html,Bezpośrednio mieszkanie 56 m2 widne 3 oddzielne pokoje METRO BRÓDNO,825 000 złdo negocjacji,"Warszawa, Targówek - Odświeżono Dzisiaj o 22:28",56 m² - 14732.14 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4wh9t,https://www.olx.plhttps://www.otodom.pl/pl/oferta/po-generalnym-remoncie-2-pok-z-garderoba-37-m2-bezposrednio-ID4wh9t.html,Po Generalnym Remoncie  2-Pok. Z Garderobą - 37 M2  Bezpośrednio,585 000 zł,"Warszawa, Bielany - Odświeżono Dzisiaj o 12:51",37 m² - 15810.81 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xbvK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/40-m2-2-pokoje-loggia-miejsce-garazowe-ID4xbvK.html,40 m2 | 2 pokoje | loggia | miejsce garażowe,598 000 zł,"Warszawa, Białołęka - 08 lipca 2025",40 m² - 14950 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xah4,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mozliwosc-2-pokoi-niski-czynsz-dobra-lokalizacja-ID4xah4.html,"Możliwość 2 pokoi, niski czynsz dobra lokalizacja",539 000 zł,"Warszawa, Ursynów - 08 lipca 2025","29,97 m² - 17984.65 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vSMy,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-51m1-pietro3-pokojebalkonpiwnica-ID4vSMy.html,Mieszkanie 51m²⭐1 piętro⭐3 pokoje⭐balkon⭐piwnica,635 000 zł,"Warszawa, Bielany - Odświeżono dnia 11 lipca 2025",51 m² - 12450.98 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xcyK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-na-muranowie-ul-nowolipie-ID4xcyK.html,3 pokoje na Muranowie- Ul. Nowolipie,799 000 zł,"Warszawa, Wola - 09 lipca 2025",53 m² - 15075.47 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xdiq,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bezposrednio-nowe-gotowe-do-zamieszkania-3-pokojowe-mieszkanie-50-3-m2-ID4xdiq.html,"BEZPOŚREDNIO,nowe gotowe do zamieszkania 3 pokojowe mieszkanie 50,3 m2",709 230 zł,"Warszawa, Białołęka - 10 lipca 2025","50,30 m² - 14100 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x7Vn,https://www.olx.plhttps://www.otodom.pl/pl/oferta/do-remontu-duzy-balkon-skomunikowane-ID4x7Vn.html,Do remontu | Duży balkon | Skomunikowane,615 000 zł,"Warszawa, Ochota - 04 lipca 2025","43,24 m² - 14222.94 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x9BI,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-z-mozliwoscia-adaptacji-na-2-pokoje-ID4x9BI.html,Kawalerka z możliwością adaptacji na 2 pokoje!,499 000 zł,"Warszawa, Ursynów - Dzisiaj o 22:26","30,90 m² - 16148.87 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4wpxB,https://www.olx.plhttps://www.otodom.pl/pl/oferta/narozne-duzy-balkon-stan-dewelop-z-kw-bardzo-zielona-okolica-ID4wpxB.html,"Narożne, duży balkon, stan dewelop. z KW, bardzo zielona okolica",599 900 zł,"Warszawa, Białołęka - 04 lipca 2025","56,30 m² - 10655.42 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x4nk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-widok-na-panorame-miasta-duzy-potencjal-aranzacyjny-ID4x4nk.html,2 pokoje | widok na panoramę miasta | duży potencjał aranżacyjny,664 000 zł,"Warszawa, Śródmieście - 30 czerwca 2025","39,20 m² - 16938.78 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vzLi,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-cicha-okolica-metro-brodno-ID4vzLi.html,2 Pokoje | Cicha okolica | Metro Bródno,599 000 zł,"Warszawa, Targówek - 11 lipca 2025","42,50 m² - 14094.12 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4wMu7,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowe-funkcjonalne-do-wprowadzenia-ID4wMu7.html,Komfortowe | Funkcjonalne | DO Wprowadzenia,559 000 zł,"Warszawa, Targówek - 21 czerwca 2025","41,80 m² - 13373.21 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xc9z,https://www.olx.plhttps://www.otodom.pl/pl/oferta/inwestycyjne-2-pokoje-5min-do-s8-12min-do-metra-umow-dni-otwarte-ID4xc9z.html,"Inwestycyjne 2 pokoje, 5min do S8, 12min DO METRA ! Umów DNI OTWARTE",462 000 zł,"Warszawa, Białołęka - 09 lipca 2025",35 m² - 13200 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x8zL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-na-zielonej-bialolece-ID4x8zL.html,!!  Okazja Na Zielonej Białołęce  !!,399 000 zł,"Warszawa, Białołęka - 04 lipca 2025","28,70 m² - 13902.44 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x4oZ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4x4oZ.html,"Mieszkanie, Warszawa",1 250 000 zł,Warszawa - 07 lipca 2025,78 m² - 16025.64 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID14qE3Q,https://www.olx.pl/d/oferta/2-pokoje-widna-kuchnia-parter-z-ogrodkiem-CID3-ID14qE3Q.html,2 pokoje * widna kuchnia * parter z ogródkiem,755 000 złdo negocjacji,"Warszawa, Mokotów - Odświeżono dnia 11 lipca 2025",45 m² - 16777.78 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xdMu,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-35-64-m-rondo-daszynskiego-warszawa-zachodnia-ID4xdMu.html,"2 pokoje | 35,64 m² | Rondo Daszyńskiego | Warszawa Zachodnia",745 000 zł,"Warszawa, Wola - 11 lipca 2025","35,64 m² - 20903.48 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vXpd,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-gorke-szczesliwicka-ID4vXpd.html,Mieszkanie z widokiem na Górkę Szczęśliwicką!,839 000 zł,"Warszawa, Ochota - 09 lipca 2025","56,15 m² - 14942.12 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4wCsG,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-na-ochocie-ID4wCsG.html,Kawalerka na Ochocie,430 000 zł,"Warszawa, Ochota - 04 lipca 2025","29,64 m² - 14507.42 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vKUY,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprawdz-okazja-ustawne-2-pokoje-kuchnia-ID4vKUY.html,"✅Sprawdź "">Okazja Ustawne 2 pokoje, kuchnia✅",625 000 zł,"Warszawa, Białołęka - 04 lipca 2025","53,80 m² - 11617.1 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4w7ye,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-ogrodek-ID4w7ye.html,2-pokojowe mieszkanie 41m2 + ogródek,489 090 zł,"Warszawa, Białołęka - 07 lipca 2025","41,10 m² - 11900 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vW1x,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowa-cena-kawalerka-z-dodatkowa-oddzielna-przestr-ID4vW1x.html,Nowa cena. Kawalerka z dodatkową oddzielną przestr,420 000 zł,"Warszawa, Białołęka - 20 czerwca 2025",35 m² - 12000 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x9tJ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kameralna-kawalerka-w-wesolej-pod-inwestycje-lub-pierwsze-mieszkanie-ID4x9tJ.html,Kameralna Kawalerka w Wesołej –Pod Inwestycje lub Pierwsze Mieszkanie!,369 000 zł,"Warszawa, Wesoła - 06 lipca 2025","26,20 m² - 14083.97 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x0Zy,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-zabytkowej-kamienicy-z-winda-ID4x0Zy.html,Mieszkanie w zabytkowej kamienicy z windą,980 000 zł,"Warszawa, Ochota - 26 czerwca 2025","60,33 m² - 16243.99 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4x7ke,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-bemowo-pelna-wlasnosc-dwustronne-ID4x7ke.html,3 Pokoje | Bemowo | Pełna własność | Dwustronne,739 000 zł,"Warszawa, Bemowo - 03 lipca 2025","61,60 m² - 11996.75 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4xcWJ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-przy-skm-ID4xcWJ.html,Mieszkanie z ogródkiem przy SKM,1 250 000 zł,"Warszawa, Wawer - 09 lipca 2025",75 m² - 16666.67 zł/m²,warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vThH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazjagotowkaursynow2pok-ID4vThH.html,⭐Okazja⭐Gotówka⭐Ursynów⭐2pok⭐,621 000 zł,"Warszawa, Ursynów - 07 lipca 2025","51,80 m² - 11988.42 zł/m²",warszawa,2025-07-14 00:48:03,sprzedaz,,,,,,,,
ID4vv7o,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-penthouse-117-8m2-4-pok-taras-49m2-2x-garaz-komorka-lok-ID4vv7o.html,"Apartament Penthouse 117.8m2, 4 pok, taras 49m2, 2x garaz, komórka lok",2 660 000 zł,"Warszawa, Mokotów - Odświeżono dnia 12 lipca 2025","117,88 m² - 22565.32 zł/m²",warszawa,2025-07-14 00:48:05,sprzedaz,,,,,,,,
ID4x6cl,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-37m2-pokojewindapiwnicaksiega-wieczysta-ID4x6cl.html,Mieszkanie 37m²⭐2 pokoje⭐Winda⭐Piwnica⭐Księga Wieczysta,535 000 zł,Warszawa - Odświeżono dnia 11 lipca 2025,37 m² - 14459.46 zł/m²,warszawa,2025-07-14 00:48:05,sprzedaz,,,,,,,,
ID4x9Br,https://www.olx.plhttps://www.otodom.pl/pl/oferta/bezposrednio-nowe-wykonczone-3-pokoje-na-wilanowie-ID4x9Br.html,BEZPOŚREDNIO Nowe wykończone 3 pokoje na Wilanowie,989 000 zł,"Warszawa, Wilanów - 06 lipca 2025","65,95 m² - 14996.21 zł/m²",warszawa,2025-07-14 00:48:05,sprzedaz,,,,,,,,
ID4xdGU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/idealne-mieszkanie-na-start-lub-na-wynajem-wola-ID4xdGU.html,Idealne mieszkanie na start lub na wynajem | Wola,560 000 zł,"Warszawa, Wola - 10 lipca 2025","36,90 m² - 15176.15 zł/m²",warszawa,2025-07-14 00:48:05,sprzedaz,,,,,,,,
ID4wkZn,https://www.olx.plhttps://www.otodom.pl/pl/oferta/osiedle-zielona-bialoleka-mieszkanie-z-ogrodem-ID4wkZn.html,Osiedle Zielona Białołęka mieszkanie z ogrodem,595 000 zł,"Warszawa, Białołęka - 11 lipca 2025","62,33 m² - 9545.97 zł/m²",warszawa,2025-07-14 00:48:05,sprzedaz,,,,,,,,
